status_message,word_counts,char_counts
Trio de ouro da Bonyfit com cara que quem treinou a semana toda sem perder um dia. Será? #vemprabonyfit,19,85
"Promoção de Quarta 💪

🔵 Crepioca de Pizza + Suco de 500ml R$ 14,
🔵 Sanduiche Natural + Suco de 500ml R$ 10,
🔵 Omelete Recheado com Frango + Suco de 500ml R$ 16,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião.",46,193
"➡➡➡Cardápio de Sábado⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo de Bacalhau aos Queijos
🔵 Sopa de Feijão
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",62,267
"""E aí 
Já disse o que eu tinha pra dizer 
E já tô indo embora 
Não precisa me acompanhar 
Já sei o caminho da porta 
Que fique claro pra você 
Que agora vai ser pra valer 
Que agora vai ser pra valer.."" 

Quando a quarta-feira tem cara de segunda, o jeito é bebemorar, afinal, já já é FDS de novoooo!! 😍😍😍
Então vamos nessa?! 

Aproveitar que no Happy Hour até 22h tem torre custa apenas R$15,00 e pestivos por R$10,00, então a chama a turma e vem assistir às 19:30h: Flamengo X Ponte Preta e logo em seguida, às 21:45: Vasco X Cruzeiro.
Vista sua camisa e já ganha uma skol beats ou uma caipirinha de cortesia!!

Depois tem muita música boa com os reis da noite: Trio Para Amar e Tony Reis!!

#QuartaNeja #Promoção #JogosNoTelão #VenhaTorcerEconomizando #TonyReis #TrioParaAmar #SemanaBoa #AquiTudoÉPraVc #PqSomosVc",142,662
"A Lou Doces já está em ritmo de copa 🇧🇷⚽️🏆 com esse lindo bolo com muito chocolate e kit kat para um aniversariante super especial. Faça você também sua festa com tema da copa do Mundo e encomende nossas delícias personalizadas!🏆⚽️ 💚💛💙🇧🇷. Topo lindo by @vieirahelenaregina @helenalial
.
._
📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa#paodebatata #queijocuia #loudoces #copadomundo2018 #rumoaohexa",85,480
"“Lembranças de amor , que ficou em meu quarto e você se foi me deixando em pedaços que saudade amor , saudade amor ..” ❤️🎶
quem lembra desse sucesso? Essa e muito mais tem agora toda sexta no Bar e Restaurante Mascote com o TRIO PARA AMAR !
Sua sexta ficou melhor ainda , a sexta mais tradicional de Santarém !
Vem pro Mascote 😉

#todasexta #trioparaamar #mascote #orla",69,300
Beleza em dose dupla passando na sua timeline! E quando se trata de treino a Mayume e a Andressa não decepcionam.,21,93
"Posicione seu celular na horizontal (deitado) e diga pra gente: ""Que Pizza você quer pra hoje a noite?"" Escolha um sabor e ligue para a Pizza Gigante Rui Barbosa. Entre na nossa página: fb.me/pizzagigantestm e confira o cardápio. #PizzaGigante",39,205
"Você já conhece as nossas panquecas? São deliciosas, nos sabores bolonhesa, frango com catupiry e queijo com presunto. Deliciosas demais...venha ser feliz aqui com nossas gostosuras... 📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa#paodebatata #queijocuia #loudoces",60,371
"💥 ANIVERSARIANTE DA SEMANA GANHA DUAS VIP E MAIS LISTA COM CONVIDADOS PAGANDO SOMENTE MEIA...
✔ MARCA SEU AMIGO DE BERÇO E VEM PRO SIMBORA!
🔊 CHAMA NO WHATSAPP",29,131
Um grande evento tem que ser pensando nos mínimos detalhes e é claro que no nosso “Amor de Verão” vamos transmitir ao vivo a luta do Paraense Lyoto Machida! #pagodin#ufc#openbar#feverê#golyotomachida,30,170
"Bom diiiaaa! Acabou o feriado, acabou o carnaval e hoje é dia de Lou Doces! 

Venha adoçar sua quarta feira de cinzas com nossas delícias e hoje tem pão delícia, o nosso pãozinho de batata fofinho com muito queijo cuia e o melhor hoje ele é em DOBROOO! Isso mesmo em dobro, compra um e ganha o outro! Vem ser feliz na Lou Doces.
__
📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa#paodebatata #queijocuia #loudoces",99,477
🌞🌞🌞🌞🌞🌞🌞🌞,1,8
"Os burgers mais insanos você encontra aqui! Seu super Herói favorito com uma pegada gourmet. 

#gothamburgers
agora em dois lugares para melhor atendê-lo.

Av. Mendonça Furtado, 365 altos - Prainha

Rio Tapajós Shopping - Praça de Alimentação

Faça seu pedido tbm pelo 99209-7764 (Whatsapp e Ligações).",46,252
"Hoje a noite tem pizza que vicia! Não confunda! A verdadeira Pizza Gigante só tem duas. Ligue pra Unidade RUI BARBOSA ou MOAÇARA e faça seu pedido. Se preferir, pegue sua pizza pessoalmente e use nosso WI-FI grátis!
#PizzaGiganteSantarem",39,199
"Kibe assado quentinho saindo. Simplesmente maravilhoso pra você que quer comer coisinhas gostosas sem culpa. Vem pra cá, estamos te esperando com muitasssss delícias. 😊🎂🍰 #VEMPRALOUDOCES #kibeassado #Novidade #delícia #tastydemais",30,201
A @gamboamilene e o @carllosgabriel_ treinam cheios de disposição aqui #bonyfit,11,69
"Marchinha com Sorvete - A Melhor Combinação deste Carnaval!

#botosorveteria #boto #alterdochao #santarem #ferias #familia #verao #cultura #evento #casamento #festa #bodas #formatura #casquinha #delicia #exotico #torta #castanhadopara #sorvete #gelato #sorbet #sherbet #tremetreme #conhecimentocompartilhado #borari #manga #sabor #frutasvermelhas #tripadvisor #carnaval",39,330
NESTE SÁBADO...,2,14
Hoje tem Promoção Tacos em Dobro no Mexicano Santarém,9,45
"Venha conhecer a Lou Doces Delicatessen, transformando amor em gostosuras. Tortas geladas, doces, salgados, cafés, linha fitness e com um ótimo espaço lindo e aconchegante para seu evento. Venha nos fazer uma visita e se deliciar em nossas gostosuras! _ ✔Travessa Assis de Vasconcelos, 743. Entre Mendonça Furtado e Presidente Vargas. 📲 93. 99163 9870 - 99121 4996. 🕛 Das 16hs às 20:30hs, de segunda à sábado! 🍰🍩🍫🎂❤😍🍰🍩🎂 #loudoces #delicias #cafes #doces #amor",73,387
"Promoção de Terça 💪

🔵 Crepioca Recheada com Frango + Suco de 500ml R$ 14,
🔵 Omelete Recheado com Frango + Suco de 500ml R$ 16,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião.",38,168
"A @vaniaaltmann e a @diana.ferreira10 terminaram o treino de hoje, mas amanhã tem mais! E você, vai ficar de fora? Vem pra #bonyfit! #delongeamelhor #amelhordeitb #vemprabonyfit",26,152
"Difícil explicar o amor né!!! O abraço, o olhar, o beijo de uma mãe.
.
Também vai ser difícil explicar este sabor especial para o Dia das Mães. 
Coco Queimado com uma generosa camada de Doce de Leite e Oreo envolto com chocolate amargo.

Tão completo como o Beijo de uma Mãe.

#diadasmaes #sorvete #saborespecial #amor #gelato #inesquecivel #especial #maeefilho @ Boto Sorveteria Artesanal",64,323
"A amizade, nem a força do tempo irá destruir...somos verdade! #QueroMaisPagode",11,68
"Promoção de Terça💪 

🔵 Crepioca Recheada de Frango + Suco de 500ml R$ 14,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião",26,124
"Sabe o que tá vindo por aí?

Um monte de atrações legais em comemoração aos 2 anos da Boto Sorverteria Artesanal. 

Em breve divulgaremos todas as surpresas... Mas,enquanto isso, que tal trazer a família e amigos neste fim de semana para tomar um sorvetinho num espaço beeeem relax?

#botosorveteria #santarem #alterdochao #sorvete #gelato #top #iloveicecream #icecreamlover #calor #chuva #delicia #novidades",60,345
"Delicadeza e cuidado com cada detalhe é compromisso aqui na Boto Sorveteria Artesanal. Sente em nossos pufes, descanse em nosso gramado, jogue conversa fora, faça o que te fizer feliz. 

Aqui você pode entrar sem pressa para sair.

#botosorveteria #boto #vempraboto #santarem #alterdochao #sorvete #delícia #gelato",46,266
"Hoje tem desconto nos:
Sandubas de Frango + Suco de 300ml R$11,
Sanduba de Carne + Suco de 300ml R$ 14,
Sanduba de Atum + Suco de 300ml R$ 13,

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",52,219
"Qué isso emmm, últimos ingressos promocionais do maior encontro de ritmos, pega essa pedrada ai ALDAIR PLAYBOY música mais tocada em todo País, turnê marcada Europa, contrato assinado com escritório WS, Corre comprar o seu ingresso q vai acabar tudo, 21/06 na arena cdv.",44,227
"Alô fãs da região norte e cidades perto de Santarém.
 Fiquem de olho no vídeo da galera do @LinkinParkBrasilCover 
Convocando a nação do Linkin park para o show deles em Santarém,lembrando que é a primeira vez deles na região norte. 

Local: #CanoaSteakHouse 
#SaveTheDate 
#21deJulho

Convite já foi feito aguardamos todos vocês pra esse show que vai para a cidade!!! 🤟🏻🤝🏼😎",60,308
"🗣 Sextou!!! Hoje a noite tem pizza que vicia! 🍕 Não confunda! A verdadeira Pizza Gigante só tem duas. 😍 Ligue pra Unidade RUI BARBOSA ou MOAÇARA e faça seu pedido. Se preferir, pegue sua pizza pessoalmente e use nosso WI-FI grátis!
#PizzaGiganteSantarem",43,211
"Poke Ken. Vem ser Feliz no Hadouken!!
☎️delivery:99141-4046/3522-4649☎️",8,64
Nada melhor do que ter uma parceira de treino para te incentivar a não desistir! #bonyfit #amelhordeitaituba,17,92
"PROMOÇÃO. Sua noite mais Doce. ✌🏻
Hoje segunda-feira, comprando de uma PIZZA grande, você ganha uma PIZZA DOCE pequena 😉 

Neste mês de Abril, de segunda a quinta, TEM PROMOÇÃO na Massabor! Aproveite 👍🏻😁",34,168
"Tem aquela festinha de última hora e não deu tempo de encomendar nada? Aqui na Lou Doces você monta seu kit festa. São canudinhos e barquetinhas e você escolhe seu recheio que fazemos na hora para você levar paransua festinha. Queijo, frango ou camarão são as opções para você rechear. Ainda tem nossas tortas a pronta entrega para completar seu kit. Vem ser feliz na Lou Doces com nossas delícias. #kitfesta #loudoces #deliciasdalou",73,361
"Vamos repor as energias tomando um delicioso caldo? Hoje tem desconto:
⭕ Caneca de 400ml + Suco de 300ml R$ 11,

➡➡➡Cardápio Especial de Quarta⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo de Pirarucu no Creme de Batatas
🔵 Caldo Verde
🔵 Caldo Nordestino
🔵 Camarão com Tucupi e Jambu
🔵 Estrognoffe de Carne 
🔵 Farofa de Piracuí com Banana

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",92,404
"Terça tem TEMAKI EM DOBRO no Hadouken Sushi.
Peça um Temaki Salmão e ganhe um Temaki Skin!
☎️delivery:99141-4046/3522-4649☎️",18,107
"Show com Trio Paramar na terça dia 03/04/18.
Álbum completo no www.tapajosparty.com.br",12,75
"🚨 SORTEIO SIMBORA (SÁBADO DIA 17) 🚨

👑 Combo com 1itro de ABSOLUT, 1 litro de Suco, 4 copos e 4 pulseiras VIP 👑

✔ Regras: CURTE, COMENTE, MARQUE SEUS AMIGOS, COMPARTILHE E CONFIRME PRESENÇA NO EVENTO DO FACEBOOK

https://www.facebook.com/events/1908234152840188/

⏳ BOA SORTE ⏳",44,231
"Maninho, se joga 😋! Vem que hoje é sexta-feira. Te espero a partir das 19:00 H até às 00:00. Não tem desculpa! 😎😃 #vemprorustik",24,104
Marca aí aquele amigo que demora pra visualizar 😂 #gothamburgers #amigos,11,62
"Bora?! Todoa os dias no Happy Hour tem TORRE DE CERVEJA POR APENAS R$15,00 E PETISCO POR APENAS R$10,00 até às 22h!!

Chama a turma e vem!! 🍺🍻😍🍻🍺

#HappyHourNoShowBar #VcMereceOMelhor #Torre15 #Petisco10 #Economia #PqAquiTudoÉPraVc #PqSomosVc",35,206
"Amanhã é dia de treinar, então deixa a preguiça pra lá e vem pra cá cheio de disposição, porque shape bonito igual ao da Allana não se constrói sentado!",29,124
Porque somos referência em barbearia 💈,6,33
"10% de Desconto nas compras A VISTA 💸 com a carteira de estudante.

Burger da foto: Duas Caras

ENTREGAMOS NA SUA CASA pelo delivery 99209-7764 (whatsapp e ligação)

Av. Mendonça Furtado, 365 altos - Prainha 🦇

#gothamburgersoficial",37,192
"Ta com saudade de ouvir aquele som Diferenciado? Sábado nossa programação é pra você!! 🔊🎷🎸🎙️🎤 Muito Reggae🇯🇲, Rock Nacional🤘 e Carimbo com The Estriquinados e Priscila Castro e Banda a partir das 22hrs!! 🎵🎵
🎺

Tudo isso com muita caipirinha em dobro até meia noite 🍸🍸🍸 🚩 Av. Marechal Rondon esq. c/ Tv. Sete de Setembro",56,263
💈✂ #ToroBarbearia #Barbershop #Barbearia,4,37
"Venha curtir com o Xote Turbinado uma quarta super animada, não fique de fora que o ritmo é contagiante e dançante!!! A partir das 22h30, um Autêntico forró pé de serra pra dançar agarradinho e ainda tem a promoção na torre de 3,5L sendo cerveja Antártica, Skol ou Schin por R$29,00.
Sorteio de 5 torres entre os que comentarem:
""Toda quarta no boteco é dia de Xote Turbinado."" 
#Forrozin #XoteTurbinado #BotecoDoSorriso #BotecoVIP",72,359
"Uma foto de peso, só os FERAS! Muito orgulho desse time. 💪🏼😡",12,49
WANDECO 360,2,10
"Páscoa é dizer sim ao amor e a vida; é investir na fraternidade, é lutar por um mundo melhor, é vivenciar a solidariedade! Um feliz Páscoa de toda a família Rustik! 🐰😃🙏🏻",32,138
"Hoje a noite tem pizza que vicia! A verdadeira Pizza Gigante só tem duas. Ligue para o Delivery RUI BARBOSA ou MOAÇARA e faça seu pedido. Se preferir, pegue sua pizza pessoalmente e use nosso WI-FI livre!
#PizzaGiganteSantarem",38,189
"Rodízio de sushi e pratos quentes, por apenas R$ 39,90 e ganhe um Temaki Mix (Salmão e Kani).
Promoção válida para a unidade de Santarém e enquanto durar o estoque;
Pedimos a gentileza de evitar o desperdício: Desperdício de Temaki, será cobrado o preço de um Temaki do cardápio;
O Temaki deverá ser consumindo no estabelecimento durante o rodízio;
O rodízio será serviço das 19 às 22:30 horas.",68,327
"SKOL SENSES EM DOBRO PARA TODOS...
*Até acabar o estoque",10,47
Promoção válida para a unidade de Santarém e enquanto durar o estoque.,12,59
MULHERADA GANHA VIP FREE ATÉ MEIA NOITE E MAIS CAIPIRINHA LIBERADA ATÉ 1 HORA! #VemProSimbora,15,79
✂💈#ToroBarbearia #Barbershop #Barbearia,3,37
Equipe forte passando para te desejar bom dia. @gardenepaula_ @iagorscunha,10,65
"## Neste sábado venha dançar aquele forró pé de serra ## 
🍺🍺Cerveja gelada
🍢🍢Petiscos deliciosos 
Em um ambiente super agradável",20,107
"➡➡➡Cardápio de Segunda⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo de Peixe com Camarão
🔵 Caldo de Mocotó
🔵 Caldo Nordestino
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 
End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",65,282
Venha almoçar com a gente ....,6,25
"E se ao estourar um balão você ganhasse um prêmio? 

Divertido né? Mais uma ação muuuuito gostosa aqui na Boto Sorveteria nesse esquenta pré aniversário. 

Venha e... descubra sua sorte, ganhe prêmios e muito mais.

*Confira as regras na loja.

Hoje: 08.04 das 13h às 23h30

#botosorveteria #boto #sorveteria #gelato #sorvete #santarem #alterdochao #2anos #festa #comemoracao #homenagem #tudodebom #cultura #euamoabotosorveteria #premios",61,370
"Toda quinta é dia do Trio Paramar com sertanejo à moda da viola. Venha para o boteco que a sua diversão é garantida.
O boteco deseja um feliz dia das mulheres e teremos lembrancinhas para as primeiras 50 mulheres. #FelizDiaDasMulheres
#TrioParamar #ModaDeViola #BotecoDoSorriso #Botecar #BotecandoComOsAmigos",45,264
"🍭Que tal dar um pulo aqui na Dream Churros e Doces! Tamos com muitas novidades te esperando, corre logo para provar nossas gostosuras🎂 Esse bolo é de Churros.
Encomendas (93)99186-8666
No Rio Tapajós Shopping📌",34,176
"Que tal nossos deliciosos bolos fofinhos amanteigados para o seu fim de tarde?! Tradicional de massa branca ou chocolate, mesclado ou formigueiro😋🍫🎂. Deliciosos demais para você saborear...😋😋 Faça sua reserva. 
__
📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa 🍰❤🍩",64,365
"💃 Sabadão do pé de serra,

🍻🍢 Aquela cerveja bem gelada com aquele pestico delicioso.🍤🍻

Um ambiente bem confortável está sendo preparado para você curtir o melhor do pé de serra.",31,147
E a grande ganhadora do nosso sorteio da Páscoa foi a sortuda Rebecca Fraia ( @bequinha09 ). Obrigado a todos e todas que participaram e Feliz Páscoa. 👯‍♂️👯‍♀️🎂🍰🍫🍬🐰🐰 @ Lou Doces,31,147
"Tem horas que a gente só quer brindar né!!!!
#botosorveteria #tacaboto #sorvete #gelato #calordemais #calor",15,93
"Para quem é fitness, temos nossa linha fitness com muitas delícias. Que tal essa crepioca Lou Doces? Massa fina com um incrível molho pesto de manjericão, rúcula e Castanha do Pará, acompanhada de peito de peru, queijo branco e tomate! Hummm! Irresistível! 
__
📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #fitness #crepiocas",76,402
Toda terça no boteco tem o show do Trio Paramar a partir das 23h. O melhor do sertanejo em Santarém acontece todas as terças com muita animação e diversão. #TrioParamar #EsseBotecoÉVip #BotecoDoSorriso,32,170
"Que tal essas cestinhas deliciosas para acompanhar seu lanche da tarde? Nossas famosas cestinhas crocantes de salpicão de frango, aviú ou bacalhau! Delícia demais! Vem pra Lou Doces 🎂🍫🍰🍩🍮",29,159
É o dia...,3,8
"Show com Trio Paramar na quinta dia 24/05/18.
Álbum completo no www.tapajosparty.com.br",12,76
"""Entre uma boca e outra 
Uma dose e outra 
Toda madrugada 
Nessa vida louca 
Nem passou pela cabeça 
Me apaixonar..""

Mas aconteceuuuuu e a gente se apaixonou por essa QuartaNeja maravilhooosaaa!!!

E hoje a promoção é a seguinte: Pediu balde Itaipava 600ml ou balde de qualquer long neck ou Torre de 3L, ganha batata frita 😍😍

Luiz Carlos Nobre começa os trabalhos e o Trio que encanta nossas noites fecha com chave de ouro!! Pq todo mundo merece um fds durante a semana 😉

#QuartaNeja #PromoçãoPraVc #LuizCarlosNobre #TrioParaAmar #AquiTudoÉPraVc #PqSomosCc #PediuBaldeGanhaPetisco #VcMereceOMelhor",92,500
"Hoje tem desconto na Caneca de 400ml + Copo de Suco de 300ml R$ 11,
➡➡➡Cardápio de Sexta⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo Nordestino
🔵 Caldo de Camarão aos Queijos
🔵 Sopa Minestrone
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",79,336
